tahmin_ort,gercek_oran
0.07282891340521039,0.16404494382022472
0.1215786815632305,0.12921348314606743
0.14746219138078367,0.13370786516853933
0.16805305404704493,0.12696629213483146
0.18716007343526156,0.12331838565022421
0.20716979287639775,0.1677927927927928
0.23051127124787757,0.18834080717488788
0.25912978157281724,0.16441441441441443
0.2993557663922011,0.18314606741573033
0.38017046565003115,0.22359550561797753
