ortalama_hasta_bekleme_dk,hekim_atil_sure_dk,hekim_mesai_asimi_dk,gorulen_hasta_sayisi,gun,politika
16.967727023035465,45,12.046878666134035,17,133,statik
18.43847402701477,0,14.57959886367081,18,133,hibrit
1.554632601992461,15,0.0,19,134,statik
1.554632601992461,0,0.0,19,134,hibrit
5.327745526246807,30,0.0,18,135,statik
6.760589634863973,0,0.0,19,135,hibrit
10.087018016898648,15,10.364286601788706,19,136,statik
15.100881446143152,0,13.364286601788706,20,136,hibrit
13.314860164926909,0,0.4388100347119348,20,137,statik
13.314860164926909,0,0.4388100347119348,20,137,hibrit
2.6789173869122953,60,32.3225342803583,16,138,statik
4.433082575753689,0,20.322534280358298,17,138,hibrit
9.114950193606791,30,26.88310250211208,18,139,statik
10.981896929706823,0,58.9980436488367,19,139,hibrit
0.31390728667410467,45,0.0,17,140,statik
0.31390728667410467,0,0.0,17,140,hibrit
15.708136474126945,15,42.61219131528395,19,141,statik
15.708136474126945,0,42.61219131528395,19,141,hibrit
17.226413602904042,15,29.162306928439534,19,142,statik
17.226413602904042,0,29.162306928439534,19,142,hibrit
6.696599383288916,60,8.607142774863178,16,143,statik
10.559006478522294,0,44.88844961687215,18,143,hibrit
14.749607605894886,75,15.680492873526816,15,144,statik
14.749607605894886,0,15.680492873526816,15,144,hibrit
6.242232865596346,15,0.0,19,145,statik
6.242232865596346,0,0.0,19,145,hibrit
0.422354176702924,45,0.0,17,146,statik
1.089223059081136,0,49.86661978943124,18,146,hibrit
2.5205183851667488,30,8.804004545884482,18,147,statik
2.5205183851667488,0,8.804004545884482,18,147,hibrit
2.86218394590512,30,0.0,18,148,statik
2.974700580331166,0,0.0,19,148,hibrit
0.029378097572096824,30,12.947802687599903,18,149,statik
0.029378097572096824,0,12.947802687599903,18,149,hibrit
30.536219087982847,30,76.57643398202856,18,150,statik
30.536219087982847,0,76.57643398202856,18,150,hibrit
11.3059782126494,30,0.0,18,151,statik
11.3059782126494,0,0.0,18,151,hibrit
33.209656770861926,30,56.75772876516959,18,152,statik
39.760189572474175,0,58.6722408087993,20,152,hibrit
27.122629655164953,15,20.994360955462184,19,153,statik
38.39109976913748,0,42.88877074829088,21,153,hibrit
0.4522156795814759,0,21.943430631040542,20,154,statik
0.4522156795814759,0,21.943430631040542,20,154,hibrit
2.749732279095568,30,0.0,18,155,statik
2.749732279095568,0,0.0,18,155,hibrit
8.341854859687585,45,32.139422944653916,17,156,statik
7.941521735009828,0,20.918316018067003,19,156,hibrit
3.9753767684823877,60,0.0,16,157,statik
5.506236958571659,0,0.0,17,157,hibrit
3.7421665939352837,15,1.8233266367216174,19,158,statik
5.79176759164302,0,0.0,20,158,hibrit
19.40229560398007,15,95.16055684806662,19,159,statik
19.40229560398007,0,95.16055684806662,19,159,hibrit
18.025693790050667,15,36.91054867509786,19,160,statik
21.9024983172691,0,24.910548675097857,20,160,hibrit
17.609953081013693,0,4.09007088035446,20,161,statik
17.609953081013693,0,4.09007088035446,20,161,hibrit
8.708965266076897,45,47.00641615792176,17,162,statik
8.708965266076897,0,47.00641615792176,17,162,hibrit
2.819281723846985,30,0.489772984322542,18,163,statik
2.819281723846985,0,0.489772984322542,18,163,hibrit
19.794858542010214,30,0.0,18,164,statik
19.794858542010214,0,0.0,18,164,hibrit
5.638279230971773,15,1.0004075592262893,19,165,statik
5.638279230971773,0,1.0004075592262893,19,165,hibrit
28.359608514965043,0,43.67786406714691,20,166,statik
28.359608514965043,0,43.67786406714691,20,166,hibrit
13.09217700090665,30,0.0,18,167,statik
14.066611733937439,0,0.0,20,167,hibrit
9.251190033435343,30,14.364701032198923,18,168,statik
16.995598089863066,0,27.739759953483144,19,168,hibrit
6.334514884338286,45,0.0,17,169,statik
6.334514884338286,0,0.0,17,169,hibrit
3.4278786145208255,45,2.4583842741385524,17,170,statik
2.4068981513420447,0,0.0,19,170,hibrit
1.443843680298956,45,0.0,17,171,statik
2.0147838812716334,0,7.948069459828616,19,171,hibrit
15.380372052377087,15,7.298143986721129,19,172,statik
15.380372052377087,0,7.298143986721129,19,172,hibrit
9.011028370691896,30,23.989925064010606,18,173,statik
9.011028370691896,0,23.989925064010606,18,173,hibrit
1.769720774849973,30,0.0,18,174,statik
3.021586121316654,0,11.072832104757424,20,174,hibrit
58.81273152823375,45,48.0258018310393,17,175,statik
74.41366839422992,0,109.50982112352858,20,175,hibrit
9.051038971764552,15,10.229368973971873,19,176,statik
9.051038971764552,0,10.229368973971873,19,176,hibrit
0.4811333654970647,30,0.0,18,177,statik
0.4811333654970647,0,0.0,18,177,hibrit
3.3817989236901265,30,0.0,18,178,statik
4.256441085601173,0,0.0,19,178,hibrit
0.40893961073046015,60,0.0,16,179,statik
0.4808897825696745,0,28.281967895256514,18,179,hibrit
4.225697483720027,60,0.0,16,180,statik
4.225697483720027,0,0.0,16,180,hibrit
5.827841959255174,15,18.43710865881104,19,181,statik
7.730320774241276,0,10.617329918657504,20,181,hibrit
19.004560899053406,15,0.0,19,182,statik
19.736347845417377,0,0.0,20,182,hibrit
8.645176388204387,60,0.0,16,183,statik
12.91744134544299,0,0.0,18,183,hibrit
1.5939697929709968,45,0.0,17,184,statik
1.5939697929709968,0,0.0,17,184,hibrit
3.171646741343011,15,1.9126399695412033,19,185,statik
3.171646741343011,0,1.9126399695412033,19,185,hibrit
0.7558298862125926,45,0.0,17,186,statik
0.7558298862125926,0,0.0,17,186,hibrit
9.023291734691192,15,11.174348713851316,19,187,statik
9.630844583649198,0,22.567151057821548,20,187,hibrit
4.7378254648178535,30,91.77021969167845,18,188,statik
10.371109371494727,0,86.3618032015097,19,188,hibrit
18.79049356693469,30,29.580843219983194,18,189,statik
23.588333017210147,0,19.368350673195266,19,189,hibrit
2.6800276828201106,30,0.0,18,190,statik
2.6800276828201106,0,0.0,18,190,hibrit
4.13899051479913,15,0.0,19,191,statik
4.13899051479913,0,0.0,19,191,hibrit
1.0271554866412456,30,0.0,18,192,statik
1.0271554866412456,0,0.0,18,192,hibrit
1.026017030445928,45,18.608643916904157,17,193,statik
1.026017030445928,0,18.608643916904157,17,193,hibrit
8.738506909146226,60,60.251373937663175,16,194,statik
8.738506909146226,0,60.251373937663175,16,194,hibrit
6.164976334117656,30,53.52104310283511,18,195,statik
6.164976334117656,0,53.52104310283511,18,195,hibrit
55.905147698761105,15,9.816048717616013,19,196,statik
63.85069274970385,0,21.950467166670876,20,196,hibrit
1.4019515636473245,30,0.0,18,197,statik
1.4019515636473245,0,0.0,18,197,hibrit
2.579440331872856,45,12.431544383304981,17,198,statik
3.654264982346236,0,14.293288355273091,18,198,hibrit
8.534364024605813,60,0.0,16,199,statik
8.534364024605813,0,0.0,16,199,hibrit
11.027943885171837,90,0.0,14,200,statik
17.681321714688828,0,0.0,16,200,hibrit
2.8916757435165414,90,0.0,14,201,statik
2.60369023589419,0,22.281314114884935,16,201,hibrit
4.470957724155954,15,10.098832465483838,19,202,statik
